benchmark,ablation,benchmark_label,seed,step,item,truth,prediction,probability,brier,entropy,top_theory,top_weight,correction_asked,correction_applied,correction_feature,correction_action
marine_animals_adversarial,ablate_recency_blend,marine_animals_adversarial (ablate_recency_blend),0,7,whale,1,1,0.4033948314627707,0.35593772712533583,1.751142189663888,"lambda f: f.get('is_animal', False)",0.40319186679995717,0,0,,
marine_animals_adversarial,ablate_recency_blend,marine_animals_adversarial (ablate_recency_blend),0,8,dolphin,1,1,0.40319186679995717,0.35617994785372,1.7531458281024341,"lambda f: f.get('is_animal', False)",0.3792774354145164,0,0,,
marine_animals_adversarial,ablate_recency_blend,marine_animals_adversarial (ablate_recency_blend),0,9,drone,0,0,0.3792774354145164,0.14385137301461268,1.7451582800245151,"lambda f: f.get('is_animal', False)",0.38039210516857674,0,0,,
marine_animals_adversarial,ablate_recency_blend,marine_animals_adversarial (ablate_recency_blend),0,10,jet ski,0,0,0.38039210516857674,0.14469815367458155,2.0520115814556883,"lambda f: f.get('is_animal', False)",0.3815093272502621,0,0,,
marine_animals_adversarial,ablate_recency_blend,marine_animals_adversarial (ablate_recency_blend),1,1,jet ski,0,1,0.5,0.25,3.5296861672619007,"lambda f: f.get('is_animal', False)",0.10857101834507933,0,0,,
marine_animals_adversarial,ablate_recency_blend,marine_animals_adversarial (ablate_recency_blend),1,2,penguin,1,1,0.10857101834507933,0.7946456293343289,2.1359157446430213,"lambda f: f.get('is_animal', False)",0.2939196485629585,0,0,,
marine_animals_adversarial,ablate_recency_blend,marine_animals_adversarial (ablate_recency_blend),1,3,drone,0,0,0.2939196485629585,0.08638875981137303,1.6701316053329052,"lambda f: f.get('is_animal', False)",0.3961371265861506,1,1,is_animal,reduce
marine_animals_adversarial,ablate_recency_blend,marine_animals_adversarial (ablate_recency_blend),1,4,seal,1,1,0.3961371265861506,0.36465036988763067,1.9780801308904459,"lambda f: f.get('is_animal', False)",0.3360762243028992,0,0,,
marine_animals_adversarial,ablate_recency_blend,marine_animals_adversarial (ablate_recency_blend),1,5,boat,0,0,0.3360762243028992,0.1129472285416926,1.9559409205856404,"lambda f: f.get('is_animal', False)",0.35739834220232086,1,1,is_animal,reduce
marine_animals_adversarial,ablate_recency_blend,marine_animals_adversarial (ablate_recency_blend),1,6,octopus,1,1,0.35739834220232086,0.4129368906043256,1.936734161734482,"lambda f: f.get('is_animal', False)",0.370759882647189,1,1,lives_in_ocean,verify_extraction
marine_animals_adversarial,ablate_recency_blend,marine_animals_adversarial (ablate_recency_blend),1,7,dolphin,1,1,0.370759882647189,0.3959431252861794,1.9410456212920337,"lambda f: f.get('is_animal', False)",0.36590656610509215,1,1,is_machine,reduce
marine_animals_adversarial,ablate_recency_blend,marine_animals_adversarial (ablate_recency_blend),1,8,submarine,0,0,0.36590656610509215,0.13388761511882016,1.914603689909925,"lambda f: f.get('is_animal', False)",0.3905820806536343,1,1,lives_in_ocean,reduce
marine_animals_adversarial,ablate_recency_blend,marine_animals_adversarial (ablate_recency_blend),1,9,shark,1,1,0.3905820806536343,0.37139020042045345,2.0511126652681635,"lambda f: f.get('is_animal', False)",0.3827905364905238,0,0,,
marine_animals_adversarial,ablate_recency_blend,marine_animals_adversarial (ablate_recency_blend),1,10,whale,1,1,0.3827905364905238,0.3809475218456555,2.0520115814556883,"lambda f: f.get('is_animal', False)",0.3815093272502621,0,0,,
marine_animals_adversarial,ablate_stale_feature_demotion,marine_animals_adversarial (ablate_stale_feature_demotion),0,1,seal,1,1,0.5,0.25,2.3198960292371025,"lambda f: f.get('can_swim', False)",0.26947963624167937,0,0,,
marine_animals_adversarial,ablate_stale_feature_demotion,marine_animals_adversarial (ablate_stale_feature_demotion),0,2,penguin,1,1,0.26947963624167937,0.5336600018655892,2.0016360223635554,"lambda f: f.get('can_swim', False)",0.285957758232961,0,0,,
marine_animals_adversarial,ablate_stale_feature_demotion,marine_animals_adversarial (ablate_stale_feature_demotion),0,3,shark,1,1,0.285957758232961,0.5098563230276986,2.7602413197337268,"lambda f: f.get('can_swim', False)",0.20870329104325536,0,0,,
marine_animals_adversarial,ablate_stale_feature_demotion,marine_animals_adversarial (ablate_stale_feature_demotion),0,4,boat,0,1,0.20870329104325536,0.04355706369228575,2.2847433775162527,"lambda f: f.get('is_animal', False)",0.31041195859336457,0,0,,
marine_animals_adversarial,ablate_stale_feature_demotion,marine_animals_adversarial (ablate_stale_feature_demotion),0,5,octopus,1,1,0.31041195859336457,0.47553166685103954,2.2883968632723275,"lambda f: f.get('is_animal', False)",0.3111742317029672,0,0,,
marine_animals_adversarial,ablate_stale_feature_demotion,marine_animals_adversarial (ablate_stale_feature_demotion),0,6,submarine,0,0,0.3111742317029672,0.09682940247593193,1.7524590482744344,"lambda f: f.get('is_animal', False)",0.4030115317684402,0,0,,
marine_animals_adversarial,ablate_stale_feature_demotion,marine_animals_adversarial (ablate_stale_feature_demotion),0,7,whale,1,1,0.4030115317684402,0.3563952312014641,1.751142189663888,"lambda f: f.get('is_animal', False)",0.40319186679995717,0,0,,
marine_animals_adversarial,ablate_stale_feature_demotion,marine_animals_adversarial (ablate_stale_feature_demotion),0,8,dolphin,1,1,0.40319186679995717,0.35617994785372,1.7531458281024341,"lambda f: f.get('is_animal', False)",0.3792774354145164,0,0,,
marine_animals_adversarial,ablate_stale_feature_demotion,marine_animals_adversarial (ablate_stale_feature_demotion),0,9,drone,0,0,0.3792774354145164,0.14385137301461268,1.7451582800245151,"lambda f: f.get('is_animal', False)",0.38039210516857674,0,0,,
marine_animals_adversarial,ablate_stale_feature_demotion,marine_animals_adversarial (ablate_stale_feature_demotion),0,10,jet ski,0,0,0.38039210516857674,0.14469815367458155,2.0520115814556883,"lambda f: f.get('is_animal', False)",0.3815093272502621,0,0,,
marine_animals_adversarial,ablate_stale_feature_demotion,marine_animals_adversarial (ablate_stale_feature_demotion),1,1,jet ski,0,1,0.5,0.25,3.5296861672619007,"lambda f: f.get('is_animal', False)",0.10857101834507933,0,0,,
marine_animals_adversarial,ablate_stale_feature_demotion,marine_animals_adversarial (ablate_stale_feature_demotion),1,2,penguin,1,1,0.10857101834507933,0.7946456293343289,2.1359157446430213,"lambda f: f.get('is_animal', False)",0.2939196485629585,0,0,,
marine_animals_adversarial,ablate_stale_feature_demotion,marine_animals_adversarial (ablate_stale_feature_demotion),1,3,drone,0,0,0.2939196485629585,0.08638875981137303,2.061164304025124,"lambda f: f.get('is_animal', False)",0.31331328672535763,1,1,is_animal,reduce
marine_animals_adversarial,ablate_stale_feature_demotion,marine_animals_adversarial (ablate_stale_feature_demotion),1,4,seal,1,1,0.31331328672535763,0.4715386421879309,1.9780801308904459,"lambda f: f.get('is_animal', False)",0.3360762243028992,0,0,,
marine_animals_adversarial,ablate_stale_feature_demotion,marine_animals_adversarial (ablate_stale_feature_demotion),1,5,boat,0,0,0.3360762243028992,0.1129472285416926,1.9559409205856404,"lambda f: f.get('is_animal', False)",0.35739834220232086,1,1,is_animal,reduce
marine_animals_adversarial,ablate_stale_feature_demotion,marine_animals_adversarial (ablate_stale_feature_demotion),1,6,octopus,1,1,0.35739834220232086,0.4129368906043256,1.936734161734482,"lambda f: f.get('is_animal', False)",0.370759882647189,1,1,lives_in_ocean,verify_extraction
marine_animals_adversarial,ablate_stale_feature_demotion,marine_animals_adversarial (ablate_stale_feature_demotion),1,7,dolphin,1,1,0.370759882647189,0.3959431252861794,1.9410456212920337,"lambda f: f.get('is_animal', False)",0.36590656610509215,1,1,is_machine,reduce
marine_animals_adversarial,ablate_stale_feature_demotion,marine_animals_adversarial (ablate_stale_feature_demotion),1,8,submarine,0,0,0.36590656610509215,0.13388761511882016,1.914603689909925,"lambda f: f.get('is_animal', False)",0.3905820806536343,1,1,lives_in_ocean,reduce
marine_animals_adversarial,ablate_stale_feature_demotion,marine_animals_adversarial (ablate_stale_feature_demotion),1,9,shark,1,1,0.3905820806536343,0.37139020042045345,2.0511126652681635,"lambda f: f.get('is_animal', False)",0.3827905364905238,0,0,,
marine_animals_adversarial,ablate_stale_feature_demotion,marine_animals_adversarial (ablate_stale_feature_demotion),1,10,whale,1,1,0.3827905364905238,0.3809475218456555,2.0520115814556883,"lambda f: f.get('is_animal', False)",0.3815093272502621,0,0,,
marine_animals_adversarial,ablate_active_learning_cooldown,marine_animals_adversarial (ablate_active_learning_cooldown),0,1,seal,1,1,0.5,0.25,2.3198960292371025,"lambda f: f.get('can_swim', False)",0.26947963624167937,0,0,,
marine_animals_adversarial,ablate_active_learning_cooldown,marine_animals_adversarial (ablate_active_learning_cooldown),0,2,penguin,1,1,0.26947963624167937,0.5336600018655892,2.0016360223635554,"lambda f: f.get('can_swim', False)",0.285957758232961,0,0,,
marine_animals_adversarial,ablate_active_learning_cooldown,marine_animals_adversarial (ablate_active_learning_cooldown),0,3,shark,1,1,0.285957758232961,0.5098563230276986,2.7602413197337268,"lambda f: f.get('can_swim', False)",0.20870329104325536,0,0,,
marine_animals_adversarial,ablate_active_learning_cooldown,marine_animals_adversarial (ablate_active_learning_cooldown),0,4,boat,0,1,0.20870329104325536,0.04355706369228575,2.2847433775162527,"lambda f: f.get('is_animal', False)",0.31041195859336457,0,0,,
marine_animals_adversarial,ablate_active_learning_cooldown,marine_animals_adversarial (ablate_active_learning_cooldown),0,5,octopus,1,1,0.31041195859336457,0.47553166685103954,2.2883968632723275,"lambda f: f.get('is_animal', False)",0.3111742317029672,0,0,,
marine_animals_adversarial,ablate_active_learning_cooldown,marine_animals_adversarial (ablate_active_learning_cooldown),0,6,submarine,0,0,0.3111742317029672,0.09682940247593193,1.7524590482744344,"lambda f: f.get('is_animal', False)",0.4030115317684402,0,0,,
marine_animals_adversarial,ablate_active_learning_cooldown,marine_animals_adversarial (ablate_active_learning_cooldown),0,7,whale,1,1,0.4030115317684402,0.3563952312014641,1.751142189663888,"lambda f: f.get('is_animal', False)",0.40319186679995717,0,0,,
marine_animals_adversarial,ablate_active_learning_cooldown,marine_animals_adversarial (ablate_active_learning_cooldown),0,8,dolphin,1,1,0.40319186679995717,0.35617994785372,1.7531458281024341,"lambda f: f.get('is_animal', False)",0.3792774354145164,0,0,,
marine_animals_adversarial,ablate_active_learning_cooldown,marine_animals_adversarial (ablate_active_learning_cooldown),0,9,drone,0,0,0.3792774354145164,0.14385137301461268,1.7451582800245151,"lambda f: f.get('is_animal', False)",0.38039210516857674,0,0,,
marine_animals_adversarial,ablate_active_learning_cooldown,marine_animals_adversarial (ablate_active_learning_cooldown),0,10,jet ski,0,0,0.38039210516857674,0.14469815367458155,2.0520115814556883,"lambda f: f.get('is_animal', False)",0.3815093272502621,0,0,,
marine_animals_adversarial,ablate_active_learning_cooldown,marine_animals_adversarial (ablate_active_learning_cooldown),1,1,jet ski,0,1,0.5,0.25,3.5296861672619007,"lambda f: f.get('is_animal', False)",0.10857101834507933,0,0,,
marine_animals_adversarial,ablate_active_learning_cooldown,marine_animals_adversarial (ablate_active_learning_cooldown),1,2,penguin,1,1,0.10857101834507933,0.7946456293343289,2.1359157446430213,"lambda f: f.get('is_animal', False)",0.2939196485629585,0,0,,
marine_animals_adversarial,ablate_active_learning_cooldown,marine_animals_adversarial (ablate_active_learning_cooldown),1,3,drone,0,0,0.2939196485629585,0.08638875981137303,2.061164304025124,"lambda f: f.get('is_animal', False)",0.31331328672535763,1,1,is_animal,reduce
marine_animals_adversarial,ablate_active_learning_cooldown,marine_animals_adversarial (ablate_active_learning_cooldown),1,4,seal,1,1,0.31331328672535763,0.4715386421879309,1.9780801308904459,"lambda f: f.get('is_animal', False)",0.3360762243028992,0,0,,
marine_animals_adversarial,ablate_active_learning_cooldown,marine_animals_adversarial (ablate_active_learning_cooldown),1,5,boat,0,0,0.3360762243028992,0.1129472285416926,1.9559409205856404,"lambda f: f.get('is_animal', False)",0.35739834220232086,1,1,is_animal,reduce
marine_animals_adversarial,ablate_active_learning_cooldown,marine_animals_adversarial (ablate_active_learning_cooldown),1,6,octopus,1,1,0.35739834220232086,0.4129368906043256,1.936734161734482,"lambda f: f.get('is_animal', False)",0.370759882647189,1,1,lives_in_ocean,verify_extraction
marine_animals_adversarial,ablate_active_learning_cooldown,marine_animals_adversarial (ablate_active_learning_cooldown),1,7,dolphin,1,1,0.370759882647189,0.3959431252861794,1.9410456212920337,"lambda f: f.get('is_animal', False)",0.36590656610509215,1,1,lives_in_ocean,reduce
marine_animals_adversarial,ablate_active_learning_cooldown,marine_animals_adversarial (ablate_active_learning_cooldown),1,8,submarine,0,0,0.36590656610509215,0.13388761511882016,1.914603689909925,"lambda f: f.get('is_animal', False)",0.3905820806536343,1,1,is_machine,reduce
marine_animals_adversarial,ablate_active_learning_cooldown,marine_animals_adversarial (ablate_active_learning_cooldown),1,9,shark,1,1,0.3905820806536343,0.37139020042045345,2.0511126652681635,"lambda f: f.get('is_animal', False)",0.3827905364905238,1,1,is_machine,reduce
marine_animals_adversarial,ablate_active_learning_cooldown,marine_animals_adversarial (ablate_active_learning_cooldown),1,10,whale,1,1,0.3827905364905238,0.3809475218456555,2.0520115814556883,"lambda f: f.get('is_animal', False)",0.3815093272502621,0,0,,
marine_animals_adversarial,ablate_confirmation_memory_floor,marine_animals_adversarial (ablate_confirmation_memory_floor),0,1,seal,1,1,0.5,0.25,2.3198960292371025,"lambda f: f.get('can_swim', False)",0.26947963624167937,0,0,,
marine_animals_adversarial,ablate_confirmation_memory_floor,marine_animals_adversarial (ablate_confirmation_memory_floor),0,2,penguin,1,1,0.26947963624167937,0.5336600018655892,2.0016360223635554,"lambda f: f.get('can_swim', False)",0.285957758232961,0,0,,
marine_animals_adversarial,ablate_confirmation_memory_floor,marine_animals_adversarial (ablate_confirmation_memory_floor),0,3,shark,1,1,0.285957758232961,0.5098563230276986,2.7602413197337268,"lambda f: f.get('can_swim', False)",0.20870329104325536,0,0,,
marine_animals_adversarial,ablate_confirmation_memory_floor,marine_animals_adversarial (ablate_confirmation_memory_floor),0,4,boat,0,1,0.20870329104325536,0.04355706369228575,2.2847433775162527,"lambda f: f.get('is_animal', False)",0.31041195859336457,0,0,,
marine_animals_adversarial,ablate_confirmation_memory_floor,marine_animals_adversarial (ablate_confirmation_memory_floor),0,5,octopus,1,1,0.31041195859336457,0.47553166685103954,2.2883968632723275,"lambda f: f.get('is_animal', False)",0.3111742317029672,0,0,,
marine_animals_adversarial,ablate_confirmation_memory_floor,marine_animals_adversarial (ablate_confirmation_memory_floor),0,6,submarine,0,0,0.3111742317029672,0.09682940247593193,1.7524590482744344,"lambda f: f.get('is_animal', False)",0.4030115317684402,0,0,,
marine_animals_adversarial,ablate_confirmation_memory_floor,marine_animals_adversarial (ablate_confirmation_memory_floor),0,7,whale,1,1,0.4030115317684402,0.3563952312014641,2.048133077223783,"lambda f: f.get('is_animal', False)",0.3368130338294273,0,0,,
marine_animals_adversarial,ablate_confirmation_memory_floor,marine_animals_adversarial (ablate_confirmation_memory_floor),0,8,dolphin,1,1,0.3368130338294273,0.43981695209852834,1.595739752442519,"lambda f: f.get('is_animal', False)",0.389663554861693,1,1,is_animal,reduce
marine_animals_adversarial,ablate_confirmation_memory_floor,marine_animals_adversarial (ablate_confirmation_memory_floor),0,9,drone,0,0,0.389663554861693,0.15183768598745165,2.0374316615187547,"lambda f: f.get('is_animal', False)",0.3226856334417265,1,1,lives_in_ocean,boost
marine_animals_adversarial,ablate_confirmation_memory_floor,marine_animals_adversarial (ablate_confirmation_memory_floor),0,10,jet ski,0,0,0.3226856334417265,0.1041260180296883,1.9676561682280411,"lambda f: f.get('is_animal', False)",0.387156039784613,0,0,,
marine_animals_adversarial,ablate_confirmation_memory_floor,marine_animals_adversarial (ablate_confirmation_memory_floor),1,1,jet ski,0,1,0.5,0.25,3.5296861672619007,"lambda f: f.get('is_animal', False)",0.10857101834507933,0,0,,
marine_animals_adversarial,ablate_confirmation_memory_floor,marine_animals_adversarial (ablate_confirmation_memory_floor),1,2,penguin,1,1,0.10857101834507933,0.7946456293343289,2.1359157446430213,"lambda f: f.get('is_animal', False)",0.2939196485629585,0,0,,
marine_animals_adversarial,ablate_confirmation_memory_floor,marine_animals_adversarial (ablate_confirmation_memory_floor),1,3,drone,0,0,0.2939196485629585,0.08638875981137303,2.061164304025124,"lambda f: f.get('is_animal', False)",0.31331328672535763,1,1,is_animal,reduce
marine_animals_adversarial,ablate_confirmation_memory_floor,marine_animals_adversarial (ablate_confirmation_memory_floor),1,4,seal,1,1,0.31331328672535763,0.4715386421879309,1.9780801308904459,"lambda f: f.get('is_animal', False)",0.3360762243028992,0,0,,
marine_animals_adversarial,ablate_confirmation_memory_floor,marine_animals_adversarial (ablate_confirmation_memory_floor),1,5,boat,0,0,0.3360762243028992,0.1129472285416926,1.9559409205856404,"lambda f: f.get('is_animal', False)",0.35739834220232086,1,1,is_animal,reduce
marine_animals_adversarial,ablate_confirmation_memory_floor,marine_animals_adversarial (ablate_confirmation_memory_floor),1,6,octopus,1,1,0.35739834220232086,0.4129368906043256,1.936734161734482,"lambda f: f.get('is_animal', False)",0.370759882647189,1,1,lives_in_ocean,verify_extraction
marine_animals_adversarial,ablate_confirmation_memory_floor,marine_animals_adversarial (ablate_confirmation_memory_floor),1,7,dolphin,1,1,0.370759882647189,0.3959431252861794,1.9410456212920337,"lambda f: f.get('is_animal', False)",0.36590656610509215,1,1,is_machine,reduce
marine_animals_adversarial,ablate_confirmation_memory_floor,marine_animals_adversarial (ablate_confirmation_memory_floor),1,8,submarine,0,0,0.36590656610509215,0.13388761511882016,1.914603689909925,"lambda f: f.get('is_animal', False)",0.3905820806536343,1,1,lives_in_ocean,reduce
marine_animals_adversarial,ablate_confirmation_memory_floor,marine_animals_adversarial (ablate_confirmation_memory_floor),1,9,shark,1,1,0.3905820806536343,0.37139020042045345,2.0511126652681635,"lambda f: f.get('is_animal', False)",0.3827905364905238,0,0,,
marine_animals_adversarial,ablate_confirmation_memory_floor,marine_animals_adversarial (ablate_confirmation_memory_floor),1,10,whale,1,1,0.3827905364905238,0.3809475218456555,2.0520115814556883,"lambda f: f.get('is_animal', False)",0.3815093272502621,0,0,,
marine_animals_adversarial,ablate_anchor_override,marine_animals_adversarial (ablate_anchor_override),0,1,seal,1,1,0.5,0.25,2.3198960292371025,"lambda f: f.get('can_swim', False)",0.26947963624167937,0,0,,
marine_animals_adversarial,ablate_anchor_override,marine_animals_adversarial (ablate_anchor_override),0,2,penguin,1,1,0.26947963624167937,0.5336600018655892,2.0016360223635554,"lambda f: f.get('can_swim', False)",0.285957758232961,0,0,,
marine_animals_adversarial,ablate_anchor_override,marine_animals_adversarial (ablate_anchor_override),0,3,shark,1,1,0.285957758232961,0.5098563230276986,2.7602413197337268,"lambda f: f.get('can_swim', False)",0.20870329104325536,0,0,,
marine_animals_adversarial,ablate_anchor_override,marine_animals_adversarial (ablate_anchor_override),0,4,boat,0,1,0.20870329104325536,0.04355706369228575,2.2847433775162527,"lambda f: f.get('is_animal', False)",0.31041195859336457,0,0,,
marine_animals_adversarial,ablate_anchor_override,marine_animals_adversarial (ablate_anchor_override),0,5,octopus,1,1,0.31041195859336457,0.47553166685103954,2.2883968632723275,"lambda f: f.get('is_animal', False)",0.3111742317029672,0,0,,
marine_animals_adversarial,ablate_anchor_override,marine_animals_adversarial (ablate_anchor_override),0,6,submarine,0,0,0.3111742317029672,0.09682940247593193,1.7524590482744344,"lambda f: f.get('is_animal', False)",0.4030115317684402,0,0,,
marine_animals_adversarial,ablate_anchor_override,marine_animals_adversarial (ablate_anchor_override),0,7,whale,1,1,0.4030115317684402,0.3563952312014641,1.751142189663888,"lambda f: f.get('is_animal', False)",0.40319186679995717,0,0,,
marine_animals_adversarial,ablate_anchor_override,marine_animals_adversarial (ablate_anchor_override),0,8,dolphin,1,1,0.40319186679995717,0.35617994785372,1.7531458281024341,"lambda f: f.get('is_animal', False)",0.3792774354145164,0,0,,
marine_animals_adversarial,ablate_anchor_override,marine_animals_adversarial (ablate_anchor_override),0,9,drone,0,0,0.3792774354145164,0.14385137301461268,1.7451582800245151,"lambda f: f.get('is_animal', False)",0.38039210516857674,0,0,,
marine_animals_adversarial,ablate_anchor_override,marine_animals_adversarial (ablate_anchor_override),0,10,jet ski,0,0,0.38039210516857674,0.14469815367458155,2.0520115814556883,"lambda f: f.get('is_animal', False)",0.3815093272502621,0,0,,
marine_animals_adversarial,ablate_anchor_override,marine_animals_adversarial (ablate_anchor_override),1,1,jet ski,0,1,0.5,0.25,3.5296861672619007,"lambda f: f.get('is_animal', False)",0.10857101834507933,0,0,,
marine_animals_adversarial,ablate_anchor_override,marine_animals_adversarial (ablate_anchor_override),1,2,penguin,1,1,0.10857101834507933,0.7946456293343289,2.1359157446430213,"lambda f: f.get('is_animal', False)",0.2939196485629585,0,0,,
marine_animals_adversarial,ablate_anchor_override,marine_animals_adversarial (ablate_anchor_override),1,3,drone,0,0,0.2939196485629585,0.08638875981137303,2.061164304025124,"lambda f: f.get('is_animal', False)",0.31331328672535763,1,1,is_animal,reduce
marine_animals_adversarial,ablate_anchor_override,marine_animals_adversarial (ablate_anchor_override),1,4,seal,1,1,0.31331328672535763,0.4715386421879309,1.9780801308904459,"lambda f: f.get('is_animal', False)",0.3360762243028992,0,0,,
marine_animals_adversarial,ablate_anchor_override,marine_animals_adversarial (ablate_anchor_override),1,5,boat,0,0,0.3360762243028992,0.1129472285416926,1.9559409205856404,"lambda f: f.get('is_animal', False)",0.35739834220232086,1,1,is_animal,reduce
marine_animals_adversarial,ablate_anchor_override,marine_animals_adversarial (ablate_anchor_override),1,6,octopus,1,1,0.35739834220232086,0.4129368906043256,1.936734161734482,"lambda f: f.get('is_animal', False)",0.370759882647189,1,1,lives_in_ocean,verify_extraction
marine_animals_adversarial,ablate_anchor_override,marine_animals_adversarial (ablate_anchor_override),1,7,dolphin,1,1,0.370759882647189,0.3959431252861794,1.9410456212920337,"lambda f: f.get('is_animal', False)",0.36590656610509215,1,1,is_machine,reduce
marine_animals_adversarial,ablate_anchor_override,marine_animals_adversarial (ablate_anchor_override),1,8,submarine,0,0,0.36590656610509215,0.13388761511882016,1.914603689909925,"lambda f: f.get('is_animal', False)",0.3905820806536343,1,1,lives_in_ocean,reduce
marine_animals_adversarial,ablate_anchor_override,marine_animals_adversarial (ablate_anchor_override),1,9,shark,1,1,0.3905820806536343,0.37139020042045345,2.0511126652681635,"lambda f: f.get('is_animal', False)",0.3827905364905238,0,0,,
marine_animals_adversarial,ablate_anchor_override,marine_animals_adversarial (ablate_anchor_override),1,10,whale,1,1,0.3827905364905238,0.3809475218456555,2.0520115814556883,"lambda f: f.get('is_animal', False)",0.3815093272502621,0,0,,
